rng_name,rands/second,Seed,d,g,test_name,ntup,tsamples,psamples,p-value,Assessment
random32-glibc2,1.88e+08,2168955700,000,030,diehard_birthdays,0,100,100,0.34261960,PASSED
random32-glibc2,1.94e+08,2450334059,000,030,diehard_birthdays,0,100,100,0.67009471,PASSED
random32-glibc2,1.98e+08,2770773990,000,030,diehard_birthdays,0,100,100,0.31645037,PASSED
random32-glibc2,1.90e+08,4026222689,000,030,diehard_birthdays,0,100,100,0.84346407,PASSED
random32-glibc2,1.96e+08,4164413260,000,030,diehard_birthdays,0,100,100,0.05616312,PASSED
random32-glibc2,1.97e+08,648327342,000,030,diehard_birthdays,0,100,100,0.95282212,PASSED
random32-libc5,2.00e+08,1543368961,000,031,diehard_birthdays,0,100,100,0.04939109,PASSED
random32-libc5,1.96e+08,2402250579,000,031,diehard_birthdays,0,100,100,0.23405145,PASSED
random32-libc5,2.02e+08,2503376643,000,031,diehard_birthdays,0,100,100,0.96921549,PASSED
random32-libc5,2.05e+08,2799344818,000,031,diehard_birthdays,0,100,100,0.99606937,WEAK
random32-libc5,2.02e+08,3023499434,000,031,diehard_birthdays,0,100,100,0.82061764,PASSED
random32-libc5,1.93e+08,3743499790,000,031,diehard_birthdays,0,100,100,0.79122629,PASSED
random32-libc5,1.88e+08,3876647609,000,031,diehard_birthdays,0,100,100,0.49262069,PASSED
random32-libc5,1.93e+08,4157686923,000,031,diehard_birthdays,0,100,100,0.99995208,WEAK
random32-libc5,1.93e+08,538919323,000,031,diehard_birthdays,0,100,100,0.92484603,PASSED
random32-libc5,1.91e+08,642349550,000,031,diehard_birthdays,0,100,100,0.79216278,PASSED
random64-bsd,1.92e+08,1581775549,000,032,diehard_birthdays,0,100,100,0.23058083,PASSED
random64-bsd,1.94e+08,1978240310,000,032,diehard_birthdays,0,100,100,0.55495008,PASSED
random64-bsd,1.89e+08,2070318761,000,032,diehard_birthdays,0,100,100,0.79011159,PASSED
random64-bsd,1.92e+08,2420191926,000,032,diehard_birthdays,0,100,100,0.96907642,PASSED
random64-bsd,1.93e+08,2850836077,000,032,diehard_birthdays,0,100,100,0.87546076,PASSED
random64-bsd,1.92e+08,3710466331,000,032,diehard_birthdays,0,100,100,0.01515623,PASSED
random64-bsd,1.93e+08,3742687698,000,032,diehard_birthdays,0,100,100,0.07632147,PASSED
random64-bsd,1.95e+08,4177041666,000,032,diehard_birthdays,0,100,100,0.91916190,PASSED
random64-bsd,1.92e+08,643248041,000,032,diehard_birthdays,0,100,100,0.69567671,PASSED
random64-bsd,1.94e+08,909978732,000,032,diehard_birthdays,0,100,100,0.89744185,PASSED
random64-glibc2,1.96e+08,1401663733,000,033,diehard_birthdays,0,100,100,0.51063451,PASSED
random64-glibc2,1.78e+08,2061952717,000,033,diehard_birthdays,0,100,100,0.16300561,PASSED
random64-glibc2,1.97e+08,2462645454,000,033,diehard_birthdays,0,100,100,0.35959169,PASSED
random64-glibc2,1.97e+08,2478560821,000,033,diehard_birthdays,0,100,100,0.50788266,PASSED
random64-glibc2,1.98e+08,2687453661,000,033,diehard_birthdays,0,100,100,0.21792707,PASSED
random64-glibc2,1.96e+08,3506746805,000,033,diehard_birthdays,0,100,100,0.70218525,PASSED
random64-glibc2,2.01e+08,3732052769,000,033,diehard_birthdays,0,100,100,0.88576475,PASSED
random64-glibc2,1.98e+08,4148337420,000,033,diehard_birthdays,0,100,100,0.79801973,PASSED
random64-glibc2,1.99e+08,493735556,000,033,diehard_birthdays,0,100,100,0.28309224,PASSED
random64-glibc2,1.95e+08,986894088,000,033,diehard_birthdays,0,100,100,0.55399119,PASSED
random64-libc5,1.97e+08,1307414377,000,034,diehard_birthdays,0,100,100,0.99985234,WEAK
random64-libc5,1.96e+08,1657119156,000,034,diehard_birthdays,0,100,100,0.39762789,PASSED
random64-libc5,1.97e+08,1686839635,000,034,diehard_birthdays,0,100,100,0.61125152,PASSED
random64-libc5,1.90e+08,1727800155,000,034,diehard_birthdays,0,100,100,0.94156573,PASSED
random64-libc5,1.97e+08,1893399117,000,034,diehard_birthdays,0,100,100,0.90740730,PASSED
random64-libc5,1.98e+08,1958530979,000,034,diehard_birthdays,0,100,100,0.36544638,PASSED
random64-libc5,1.95e+08,252044137,000,034,diehard_birthdays,0,100,100,0.17180511,PASSED
random64-libc5,1.93e+08,380753908,000,034,diehard_birthdays,0,100,100,0.13718798,PASSED
random64-libc5,1.97e+08,4057910751,000,034,diehard_birthdays,0,100,100,0.99935494,WEAK
random64-libc5,1.96e+08,698637389,000,034,diehard_birthdays,0,100,100,0.99626507,WEAK
random8-bsd,2.81e+08,1364355650,000,035,diehard_birthdays,0,100,100,0.03559740,PASSED
random8-bsd,2.77e+08,1366677402,000,035,diehard_birthdays,0,100,100,0.91067873,PASSED
random8-bsd,2.77e+08,2435336289,000,035,diehard_birthdays,0,100,100,0.75830527,PASSED
random8-bsd,2.76e+08,246908571,000,035,diehard_birthdays,0,100,100,0.15944767,PASSED
random8-bsd,2.78e+08,2710262306,000,035,diehard_birthdays,0,100,100,0.90414464,PASSED
random8-bsd,2.79e+08,3147305094,000,035,diehard_birthdays,0,100,100,0.10839819,PASSED
random8-bsd,2.80e+08,3276856978,000,035,diehard_birthdays,0,100,100,0.53539091,PASSED
random8-bsd,2.77e+08,351668619,000,035,diehard_birthdays,0,100,100,0.04277158,PASSED
random8-bsd,2.82e+08,366855302,000,035,diehard_birthdays,0,100,100,0.07277644,PASSED
random8-bsd,2.78e+08,3919379060,000,035,diehard_birthdays,0,100,100,0.89402263,PASSED
random8-glibc2,2.81e+08,1449855575,000,036,diehard_birthdays,0,100,100,0.11681912,PASSED
random8-glibc2,2.77e+08,1777747477,000,036,diehard_birthdays,0,100,100,0.91021723,PASSED
random8-glibc2,2.76e+08,1837858632,000,036,diehard_birthdays,0,100,100,0.28025177,PASSED
random8-glibc2,2.76e+08,1963867223,000,036,diehard_birthdays,0,100,100,0.16364901,PASSED
random8-glibc2,2.81e+08,2720850319,000,036,diehard_birthdays,0,100,100,0.97885757,PASSED
random8-glibc2,2.82e+08,3112785428,000,036,diehard_birthdays,0,100,100,0.90742854,PASSED
random8-glibc2,2.81e+08,3511643579,000,036,diehard_birthdays,0,100,100,0.88545531,PASSED
random8-glibc2,2.74e+08,3610629968,000,036,diehard_birthdays,0,100,100,0.58227305,PASSED
random8-glibc2,2.79e+08,373571426,000,036,diehard_birthdays,0,100,100,0.49712851,PASSED
random8-glibc2,2.73e+08,553239339,000,036,diehard_birthdays,0,100,100,0.09321681,PASSED
random8-libc5,2.84e+08,1467226612,000,037,diehard_birthdays,0,100,100,0.21641101,PASSED
random8-libc5,2.78e+08,1926699938,000,037,diehard_birthdays,0,100,100,0.10175007,PASSED
random8-libc5,2.81e+08,2025129337,000,037,diehard_birthdays,0,100,100,0.94244660,PASSED
random8-libc5,2.78e+08,2174414318,000,037,diehard_birthdays,0,100,100,0.85084718,PASSED
random8-libc5,2.79e+08,2876437869,000,037,diehard_birthdays,0,100,100,0.48965555,PASSED
random8-libc5,2.75e+08,294606714,000,037,diehard_birthdays,0,100,100,0.29303450,PASSED
random8-libc5,2.45e+08,3685104035,000,037,diehard_birthdays,0,100,100,0.72489852,PASSED
random8-libc5,2.78e+08,3726061129,000,037,diehard_birthdays,0,100,100,0.14431152,PASSED
random8-libc5,2.81e+08,3847845210,000,037,diehard_birthdays,0,100,100,0.79130903,PASSED
random8-libc5,2.80e+08,4025029367,000,037,diehard_birthdays,0,100,100,0.75138692,PASSED
random-bsd,2.11e+08,1335953207,000,038,diehard_birthdays,0,100,100,0.23783091,PASSED
random-bsd,2.11e+08,1493000454,000,038,diehard_birthdays,0,100,100,0.37590878,PASSED
random-bsd,2.06e+08,1574324233,000,038,diehard_birthdays,0,100,100,0.40671399,PASSED
random-bsd,1.81e+08,229248253,000,038,diehard_birthdays,0,100,100,0.91432952,PASSED
random-bsd,2.07e+08,283327995,000,038,diehard_birthdays,0,100,100,0.89197186,PASSED
random-bsd,2.05e+08,3341079291,000,038,diehard_birthdays,0,100,100,0.94149411,PASSED
random-bsd,2.10e+08,3396459373,000,038,diehard_birthdays,0,100,100,0.31955097,PASSED
random-bsd,2.04e+08,3699410512,000,038,diehard_birthdays,0,100,100,0.87691867,PASSED
random-bsd,2.08e+08,4139413907,000,038,diehard_birthdays,0,100,100,0.97915273,PASSED
random-bsd,2.07e+08,943310335,000,038,diehard_birthdays,0,100,100,0.83629887,PASSED
random-glibc2,2.06e+08,1825351794,000,039,diehard_birthdays,0,100,100,0.47728477,PASSED
random-glibc2,2.05e+08,2102468402,000,039,diehard_birthdays,0,100,100,0.34850042,PASSED
random-glibc2,2.07e+08,246116075,000,039,diehard_birthdays,0,100,100,0.38774676,PASSED
random-glibc2,2.10e+08,3340945519,000,039,diehard_birthdays,0,100,100,0.80001427,PASSED
random-glibc2,2.02e+08,3416861514,000,039,diehard_birthdays,0,100,100,0.87041033,PASSED
random-glibc2,1.75e+08,3788136019,000,039,diehard_birthdays,0,100,100,0.79470086,PASSED
random-glibc2,1.92e+08,4006595988,000,039,diehard_birthdays,0,100,100,0.80323410,PASSED
random-glibc2,2.09e+08,4214125888,000,039,diehard_birthdays,0,100,100,0.03839431,PASSED
random-glibc2,2.04e+08,511847168,000,039,diehard_birthdays,0,100,100,0.87075196,PASSED
random-glibc2,2.07e+08,93796802,000,039,diehard_birthdays,0,100,100,0.52127647,PASSED
random-libc5,2.30e+08,1493208589,000,040,diehard_birthdays,0,100,100,0.74514560,PASSED
random-libc5,2.34e+08,1774881505,000,040,diehard_birthdays,0,100,100,0.00361905,WEAK
random-libc5,2.18e+08,1845152313,000,040,diehard_birthdays,0,100,100,0.53908546,PASSED
random-libc5,2.29e+08,2020655035,000,040,diehard_birthdays,0,100,100,0.21185230,PASSED
random-libc5,2.12e+08,2580090255,000,040,diehard_birthdays,0,100,100,0.21746120,PASSED
random-libc5,2.32e+08,2645677481,000,040,diehard_birthdays,0,100,100,0.88011734,PASSED
random-libc5,1.86e+08,3258886020,000,040,diehard_birthdays,0,100,100,0.04602507,PASSED
random-libc5,2.00e+08,3585697731,000,040,diehard_birthdays,0,100,100,0.74581584,PASSED
random-libc5,2.27e+08,4289946892,000,040,diehard_birthdays,0,100,100,0.79709217,PASSED
random-libc5,2.02e+08,693744566,000,040,diehard_birthdays,0,100,100,0.42937532,PASSED
randu,2.64e+08,1040813243,000,041,diehard_birthdays,0,100,100,0.01318814,PASSED
randu,2.56e+08,2338828334,000,041,diehard_birthdays,0,100,100,0.00148172,WEAK
randu,2.80e+08,2914113084,000,041,diehard_birthdays,0,100,100,0.00001866,WEAK
randu,2.44e+08,3999991059,000,041,diehard_birthdays,0,100,100,0.52810116,PASSED
randu,2.67e+08,4111428358,000,041,diehard_birthdays,0,100,100,0.01273243,PASSED
randu,2.59e+08,4153695560,000,041,diehard_birthdays,0,100,100,0.00000000,FAILED
randu,2.63e+08,4285088583,000,041,diehard_birthdays,0,100,100,0.17745258,PASSED
randu,2.80e+08,717279574,000,041,diehard_birthdays,0,100,100,0.03873074,PASSED
randu,2.45e+08,732241181,000,041,diehard_birthdays,0,100,100,0.25726962,PASSED
randu,2.60e+08,981876787,000,041,diehard_birthdays,0,100,100,0.57016305,PASSED
ranf,2.30e+08,1534741079,000,042,diehard_birthdays,0,100,100,0.52165291,PASSED
ranf,2.29e+08,1674692729,000,042,diehard_birthdays,0,100,100,0.71148436,PASSED
ranf,2.19e+08,171655805,000,042,diehard_birthdays,0,100,100,0.34393913,PASSED
ranf,1.98e+08,1759281377,000,042,diehard_birthdays,0,100,100,0.99021976,PASSED
ranf,2.15e+08,196364815,000,042,diehard_birthdays,0,100,100,0.80017540,PASSED
ranf,2.13e+08,2070600455,000,042,diehard_birthdays,0,100,100,0.99513109,WEAK
ranf,2.19e+08,2212942667,000,042,diehard_birthdays,0,100,100,0.03939676,PASSED
ranf,2.09e+08,267594677,000,042,diehard_birthdays,0,100,100,0.79585928,PASSED
ranf,2.17e+08,465427437,000,042,diehard_birthdays,0,100,100,0.52980023,PASSED
ranf,2.10e+08,769233326,000,042,diehard_birthdays,0,100,100,0.66265001,PASSED
ranlux,9.34e+06,120555053,000,043,diehard_birthdays,0,100,100,0.97935451,PASSED
ranlux,9.22e+06,1814166029,000,043,diehard_birthdays,0,100,100,0.61671435,PASSED
ranlux,9.37e+06,1938796670,000,043,diehard_birthdays,0,100,100,0.63066557,PASSED
ranlux,9.00e+06,2108894248,000,043,diehard_birthdays,0,100,100,0.64997198,PASSED
ranlux,9.16e+06,2255021254,000,043,diehard_birthdays,0,100,100,0.88668102,PASSED
ranlux,9.37e+06,2328799044,000,043,diehard_birthdays,0,100,100,0.36313611,PASSED
ranlux,9.37e+06,2972600601,000,043,diehard_birthdays,0,100,100,0.88052914,PASSED
ranlux,9.39e+06,3681690744,000,043,diehard_birthdays,0,100,100,0.60310858,PASSED
ranlux,9.35e+06,4027969821,000,043,diehard_birthdays,0,100,100,0.87090084,PASSED
ranlux,9.34e+06,974911046,000,043,diehard_birthdays,0,100,100,0.21074239,PASSED
ranlux389,5.36e+06,1123527623,000,044,diehard_birthdays,0,100,100,0.63682656,PASSED
ranlux389,5.33e+06,1367165281,000,044,diehard_birthdays,0,100,100,0.66398559,PASSED
ranlux389,5.35e+06,1689243440,000,044,diehard_birthdays,0,100,100,0.91480126,PASSED
ranlux389,5.36e+06,2370893462,000,044,diehard_birthdays,0,100,100,0.59506915,PASSED
ranlux389,5.42e+06,2545808081,000,044,diehard_birthdays,0,100,100,0.28962768,PASSED
ranlux389,5.39e+06,2621029032,000,044,diehard_birthdays,0,100,100,0.04148148,PASSED
ranlux389,5.42e+06,3136048234,000,044,diehard_birthdays,0,100,100,0.88564248,PASSED
ranlux389,5.43e+06,571602301,000,044,diehard_birthdays,0,100,100,0.37173026,PASSED
ranlux389,5.40e+06,825666213,000,044,diehard_birthdays,0,100,100,0.74204313,PASSED
ranlux389,5.41e+06,887399211,000,044,diehard_birthdays,0,100,100,0.76051778,PASSED
ranlxd1,1.16e+07,1034436513,000,045,diehard_birthdays,0,100,100,0.25969663,PASSED
ranlxd1,1.18e+07,1175262079,000,045,diehard_birthdays,0,100,100,0.88330537,PASSED
ranlxd1,1.18e+07,2362839629,000,045,diehard_birthdays,0,100,100,0.63728644,PASSED
ranlxd1,1.18e+07,2550244438,000,045,diehard_birthdays,0,100,100,0.56221397,PASSED
ranlxd1,1.16e+07,2676169160,000,045,diehard_birthdays,0,100,100,0.40541557,PASSED
ranlxd1,1.17e+07,3489340311,000,045,diehard_birthdays,0,100,100,0.28595312,PASSED
ranlxd1,1.18e+07,35040865,000,045,diehard_birthdays,0,100,100,0.95380409,PASSED
ranlxd1,1.18e+07,3575053648,000,045,diehard_birthdays,0,100,100,0.59408675,PASSED
ranlxd1,1.18e+07,3583078725,000,045,diehard_birthdays,0,100,100,0.53496677,PASSED
ranlxd1,1.17e+07,4180464433,000,045,diehard_birthdays,0,100,100,0.81061112,PASSED
ranlxd2,6.41e+06,1158931727,000,046,diehard_birthdays,0,100,100,0.94458056,PASSED
ranlxd2,6.46e+06,1982489398,000,046,diehard_birthdays,0,100,100,0.18813708,PASSED
ranlxd2,6.43e+06,2228423117,000,046,diehard_birthdays,0,100,100,0.61472516,PASSED
ranlxd2,6.45e+06,2471651896,000,046,diehard_birthdays,0,100,100,0.95036790,PASSED
ranlxd2,6.45e+06,2849835922,000,046,diehard_birthdays,0,100,100,0.83588564,PASSED
ranlxd2,6.36e+06,2918436901,000,046,diehard_birthdays,0,100,100,0.71195027,PASSED
ranlxd2,6.42e+06,3014355841,000,046,diehard_birthdays,0,100,100,0.99811223,WEAK
ranlxd2,6.42e+06,4219984879,000,046,diehard_birthdays,0,100,100,0.82853410,PASSED
ranlxd2,6.34e+06,588703989,000,046,diehard_birthdays,0,100,100,0.30695625,PASSED
ranlxd2,6.44e+06,693100857,000,046,diehard_birthdays,0,100,100,0.60458366,PASSED
ranlxs0,3.21e+07,26095192,000,047,diehard_birthdays,0,100,100,0.17788340,PASSED
ranlxs0,3.03e+07,2766778889,000,047,diehard_birthdays,0,100,100,0.98488267,PASSED
ranlxs0,2.92e+07,2801615990,000,047,diehard_birthdays,0,100,100,0.93952765,PASSED
ranlxs0,3.19e+07,2972994785,000,047,diehard_birthdays,0,100,100,0.51959871,PASSED
ranlxs0,3.19e+07,319155075,000,047,diehard_birthdays,0,100,100,0.53253944,PASSED
ranlxs0,2.76e+07,3763294894,000,047,diehard_birthdays,0,100,100,0.25047019,PASSED
ranlxs0,3.17e+07,3999171201,000,047,diehard_birthdays,0,100,100,0.08827866,PASSED
ranlxs0,3.02e+07,533467909,000,047,diehard_birthdays,0,100,100,0.91109885,PASSED
ranlxs0,3.21e+07,814717836,000,047,diehard_birthdays,0,100,100,0.92522272,PASSED
ranlxs0,3.05e+07,837492870,000,047,diehard_birthdays,0,100,100,0.26508473,PASSED
ranlxs1,2.03e+07,1822534572,000,048,diehard_birthdays,0,100,100,0.76037864,PASSED
ranlxs1,2.03e+07,2405059083,000,048,diehard_birthdays,0,100,100,0.31662244,PASSED
ranlxs1,1.96e+07,2511281223,000,048,diehard_birthdays,0,100,100,0.16297159,PASSED
ranlxs1,1.96e+07,2845609021,000,048,diehard_birthdays,0,100,100,0.78790457,PASSED
ranlxs1,2.01e+07,287068318,000,048,diehard_birthdays,0,100,100,0.88834205,PASSED
ranlxs1,2.01e+07,2948359118,000,048,diehard_birthdays,0,100,100,0.67802580,PASSED
ranlxs1,2.03e+07,3290369331,000,048,diehard_birthdays,0,100,100,0.31262324,PASSED
ranlxs1,1.99e+07,3533924844,000,048,diehard_birthdays,0,100,100,0.07274075,PASSED
ranlxs1,2.02e+07,923627009,000,048,diehard_birthdays,0,100,100,0.87657938,PASSED
ranlxs1,2.00e+07,938282840,000,048,diehard_birthdays,0,100,100,0.94060440,PASSED
ranlxs2,1.12e+07,1842213140,000,049,diehard_birthdays,0,100,100,0.29223811,PASSED
ranlxs2,1.09e+07,2157796698,000,049,diehard_birthdays,0,100,100,0.27474808,PASSED
ranlxs2,1.17e+07,2179476381,000,049,diehard_birthdays,0,100,100,0.95947911,PASSED
ranlxs2,1.13e+07,3071699673,000,049,diehard_birthdays,0,100,100,0.76403270,PASSED
ranlxs2,1.18e+07,3249689323,000,049,diehard_birthdays,0,100,100,0.93876300,PASSED
ranlxs2,1.09e+07,3305421398,000,049,diehard_birthdays,0,100,100,0.12382730,PASSED
ranlxs2,1.16e+07,3526793553,000,049,diehard_birthdays,0,100,100,0.40749885,PASSED
ranlxs2,1.09e+07,3726627362,000,049,diehard_birthdays,0,100,100,0.26695609,PASSED
ranlxs2,1.05e+07,474501935,000,049,diehard_birthdays,0,100,100,0.94055511,PASSED
ranlxs2,1.09e+07,521385170,000,049,diehard_birthdays,0,100,100,0.33278730,PASSED
ranmar,9.20e+07,1212337409,000,050,diehard_birthdays,0,100,100,0.86368262,PASSED
ranmar,9.58e+07,1538191155,000,050,diehard_birthdays,0,100,100,0.71771578,PASSED
ranmar,9.69e+07,2048242201,000,050,diehard_birthdays,0,100,100,0.59536495,PASSED
ranmar,9.38e+07,2108800895,000,050,diehard_birthdays,0,100,100,0.89292151,PASSED
ranmar,9.46e+07,2347949667,000,050,diehard_birthdays,0,100,100,0.99245771,PASSED
ranmar,9.54e+07,2373208964,000,050,diehard_birthdays,0,100,100,0.99653290,WEAK
ranmar,9.27e+07,2704426364,000,050,diehard_birthdays,0,100,100,0.63141748,PASSED
ranmar,9.25e+07,2738406569,000,050,diehard_birthdays,0,100,100,0.56891393,PASSED
ranmar,9.74e+07,3224535728,000,050,diehard_birthdays,0,100,100,0.52555258,PASSED
ranmar,9.31e+07,3307203703,000,050,diehard_birthdays,0,100,100,0.66374908,PASSED
slatec,1.57e+08,1612125100,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.58e+08,1644237951,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.53e+08,2653118120,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.58e+08,271830379,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.51e+08,2822340527,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.49e+08,2893794141,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.50e+08,3155267454,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.57e+08,3650813267,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.50e+08,3795086660,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
slatec,1.58e+08,768690461,000,051,diehard_birthdays,0,100,100,0.00000000,FAILED
taus,2.01e+08,1059476958,000,052,diehard_birthdays,0,100,100,0.05924173,PASSED
taus,1.88e+08,2016986896,000,052,diehard_birthdays,0,100,100,0.22959266,PASSED
taus,1.90e+08,2081732284,000,052,diehard_birthdays,0,100,100,0.55100171,PASSED
taus,2.02e+08,2396223856,000,052,diehard_birthdays,0,100,100,0.93656913,PASSED
taus,2.15e+08,2426033730,000,052,diehard_birthdays,0,100,100,0.81960334,PASSED
taus,2.02e+08,2687897917,000,052,diehard_birthdays,0,100,100,0.20630090,PASSED
taus,1.90e+08,3238562698,000,052,diehard_birthdays,0,100,100,0.29121988,PASSED
taus,1.99e+08,3622695234,000,052,diehard_birthdays,0,100,100,0.74011027,PASSED
taus,1.93e+08,3794084638,000,052,diehard_birthdays,0,100,100,0.35663749,PASSED
taus,1.86e+08,661995318,000,052,diehard_birthdays,0,100,100,0.07847207,PASSED
taus2,2.01e+08,1387512822,000,053,diehard_birthdays,0,100,100,0.17873498,PASSED
taus2,1.90e+08,1524538538,000,053,diehard_birthdays,0,100,100,0.17618720,PASSED
taus2,1.90e+08,2874432691,000,053,diehard_birthdays,0,100,100,0.17471799,PASSED
taus2,1.76e+08,290361459,000,053,diehard_birthdays,0,100,100,0.78216319,PASSED
taus2,1.91e+08,3128651690,000,053,diehard_birthdays,0,100,100,0.53417125,PASSED
taus2,2.02e+08,3135709096,000,053,diehard_birthdays,0,100,100,0.52826567,PASSED
taus2,2.03e+08,3437630208,000,053,diehard_birthdays,0,100,100,0.57203384,PASSED
taus2,2.01e+08,3844568574,000,053,diehard_birthdays,0,100,100,0.09466108,PASSED
taus2,2.03e+08,4045096408,000,053,diehard_birthdays,0,100,100,0.96075069,PASSED
taus2,1.88e+08,466029552,000,053,diehard_birthdays,0,100,100,0.15653878,PASSED
taus113,1.71e+08,1598488185,000,054,diehard_birthdays,0,100,100,0.48022551,PASSED
taus113,1.62e+08,220775470,000,054,diehard_birthdays,0,100,100,0.71559562,PASSED
taus113,1.68e+08,2400180917,000,054,diehard_birthdays,0,100,100,0.32156229,PASSED
taus113,1.69e+08,2884444708,000,054,diehard_birthdays,0,100,100,0.83164379,PASSED
taus113,1.69e+08,3031684532,000,054,diehard_birthdays,0,100,100,0.84604251,PASSED
taus113,1.58e+08,3088978999,000,054,diehard_birthdays,0,100,100,0.44979657,PASSED
taus113,1.62e+08,3497029425,000,054,diehard_birthdays,0,100,100,0.11979245,PASSED
taus113,1.62e+08,385955712,000,054,diehard_birthdays,0,100,100,0.49803870,PASSED
